"Region","Country","AZE_ID","MapID","Type","SiteNameFi","Latitude","Longitude","NewSpeciesName","Scientific","Common_nam","Class","Order_","Family","IUCNCode","BirdLifeCode","2008_10__R","PercentProtectedWDPA","ProtectionWDPA","Protected","Protecte_1","AZE2005_si","2005_2009","AZE_site__","AZE2005_Tr","SitRedID","WDPA Site Code","IUCN Red List Link","BirdLife DZ Species Link","BirdLife DZ Site Link","Protected Planet Link","Field29"
"AFRICA","South Africa",87,"ZAF1","Single Site","Cedarberg - Koue Bokkeveld complex",-32.491951,19.22804,,"Widdringtonia cedarbergensis","Cape Cedar","CONIFEROPSIDA","CONIFERALES","CUPRESSACEAE",30365,,"EN",39,,"Protected","Cedarberge Nature Reserve/Cedarberg Wilderness Are","Cedarberg-Koue Bokkeveld complex",,,-1,,"Klein_Cedarberg_Private_Nature_Reserve","http://www.iucnredlist.org/apps/redlist/details/30365/0",,,"http://www.protectedplanet.net/sites/Klein_Cedarberg_Private_Nature_Reserve",
"AFRICA","Madagascar",259,"MDG12","Single Site","Itremo",-20.571492,46.483372,,"Podocarpus capuronii",,"CONIFEROPSIDA","CONIFERALES","PODOCARPACEAE",34160,,"EN",0,,,,,,,0,,,"http://www.iucnredlist.org/apps/redlist/details/34160/0",,,,
"AFRICA","Madagascar",288,"MDG13","Single Site","Lac Alaotra",-17.519448,48.474131,,"Hapalemur alaotrensis","Alaotran Gentle Lemur","MAMMALIA","PRIMATES","LEMURIDAE",9676,,"CR",0,,,,,,,0,,,"http://www.iucnredlist.org/apps/redlist/details/9676/0",,,,
"AFRICA","Madagascar",335,"MDG14","Single Site","Menabe - Andranomena",-19.997758,44.622537,,"Aglyptodactylus laticeps",,"AMPHIBIA","ANURA","MANTELLIDAE",57383,,"EN",7,,"Partial","Kirindy Forest, Andranomena Special Reserve, Anala","Menabe Forest complex",,,-1,,,"http://www.iucnredlist.org/apps/redlist/details/57383/0",,,,
"AFRICA","Madagascar",335,"MDG14","Single Site","Menabe - Andranomena",-19.997758,44.622537,,"Hypogeomys antimena","Malagasy Giant Jumping Rat","MAMMALIA","RODENTIA","NESOMYIDAE",10714,,"EN",7,,"Partial","Kirindy Forest, Andranomena Special Reserve, Anala","Menabe Forest complex",,,-1,,,"http://www.iucnredlist.org/apps/redlist/details/10714/0",,,,
"AFRICA","Madagascar",335,"MDG14","Single Site","Menabe - Andranomena",-19.997758,44.622537,,"Microcebus berthae","BertheÆs Mouse Lemur","MAMMALIA","PRIMATES","CHEIROGALEIDAE",41573,,"EN",7,,,,,,,0,,,"http://www.iucnredlist.org/apps/redlist/details/41573/0",,,,
"AFRICA","Madagascar",338,"MDG15","Single Site","Mikea Forest",-22.321959,43.419155,,"Microgale jenkinsae","Jenkins' Shrew Tenrec","MAMMALIA","AFROSORICIDA","TENRECIDAE",62015,,"EN",0,,,,,,,0,,,"http://www.iucnredlist.org/apps/redlist/details/62015/0",,,,
"AMERICAS","Montserrat",89,"MSR1",,"Centre Hills",16.755789,-62.198402,,"Icterus oberi","Montserrat Oriole","AVES","PASSERIFORMES","ICTERIDAE",106009698,9698,"CR",17,,"Protected","Centre Hills",,,,-1,,"0","http://www.iucnredlist.org/apps/redlist/details/106009698/0","http://www.birdlife.org/datazone/speciesfactsheet.php?m=1&id=9698","http://www.birdlife.org/datazone/sitefactsheet.php?id=Y","http://www.protectedplanet.net/sites/0",
"AFRICA","Madagascar",484,"MDG17","Single Site","Ranomafana National Park",-21.216953,47.455321,,"Gephyromantis runewsweeki",,"AMPHIBIA","ANURA","MANTELLIDAE",135867,,"EN",100,,,,,,,0,,,"http://www.iucnredlist.org/apps/redlist/details/135867/0",,,,
"AFRICA","Madagascar",517,"MDG18","Single Site","Sahamalaza-Iles Radama",-14.163375,47.983465,,"Cophyla berara",,"AMPHIBIA","ANURA","MICROHYLIDAE",61849,,"CR",0,,,"Sahamalaza-Iles Radama",,,,0,,,"http://www.iucnredlist.org/apps/redlist/details/61849/0",,,,
"AFRICA","Madagascar",607,"MDG19","Single Site","Tsaratanana Massif",-14.379119,48.596651,,"Microgale jobihely","Northern Shrew Tenrec","MAMMALIA","AFROSORICIDA","TENRECIDAE",136628,,"EN",0,,,,,,,0,,,"http://www.iucnredlist.org/apps/redlist/details/136628/0",,,,
"AMERICAS","Ecuador",101,"ECU10","Single Site","Champion y Gardner de Floreana",-1.317323,-90.303642,,"Mimus trifasciatus","Floreana Mockingbird","AVES","PASSERIFORMES","MIMIDAE",106006860,6860,"CR",100,,"Protected","Galapagos National Park","Islitas de Floreana","Note updated scientific name",,-1,14664,"Galapagos_National_Park","http://www.iucnredlist.org/apps/redlist/details/106006860/0","http://www.birdlife.org/datazone/speciesfactsheet.php?m=1&id=6860","http://www.birdlife.org/datazone/sitefactsheet.php?id=14664","http://www.protectedplanet.net/sites/Galapagos_National_Park",
"PACIFIC","New Zealand",103,"NZL3","Single Site","Chatham Islands",-43.916667,-176.5,,"Cyanoramphus forbesi","Chatham Parakeet","AVES","PSITTACIFORMES","PSITTACIDAE",106009814,9814,"EN",0,,"Protected","Various - Nature Reserves, Scenic Reserves, Conservation Areas, Historic Reserves, and private land under legal conservation covenant agreement.",,,,-1,,,"http://www.iucnredlist.org/apps/redlist/details/106009814/0","http://www.birdlife.org/datazone/speciesfactsheet.php?m=1&id=9814","http://www.birdlife.org/datazone/sitefactsheet.php?id=Y",,
"AFRICA","Madagascar",609,"MDG21","Single Site","Tsingy de Bemaraha National Park",-18.658887,44.765773,,"Boophis tampoka",,"AMPHIBIA","ANURA","MANTELLIDAE",136112,,"EN",99,,,,,,,0,,,"http://www.iucnredlist.org/apps/redlist/details/136112/0",,,,
"AFRICA","Madagascar",609,"MDG21","Single Site","Tsingy de Bemaraha National Park",-18.658887,44.765773,,"Avahi cleesei","Bemaraha Woolly Lemur","MAMMALIA","PRIMATES","INDRIIDAE",136335,,"EN",99,,,,,,,0,,,"http://www.iucnredlist.org/apps/redlist/details/136335/0",,,,
"PACIFIC","New Zealand",103,"NZL3","Single Site","Chatham Islands",-43.916667,-176.5,,"Haematopus chathamensis","Chatham Oystercatcher","AVES","CHARADRIIFORMES","HAEMATOPODIDAE",106003096,3096,"EN",0,,"Protected","Various - Nature Reserves, Scenic Reserves, Conservation Areas, Historic Reserves, and private land under legal conservation covenant agreement.",,,,-1,,,"http://www.iucnredlist.org/apps/redlist/details/106003096/0","http://www.birdlife.org/datazone/speciesfactsheet.php?m=1&id=3096","http://www.birdlife.org/datazone/sitefactsheet.php?id=Y",,
"PACIFIC","New Zealand",103,"NZL3","Single Site","Chatham Islands",-43.916667,-176.5,,"Petroica traversi","Black Robin","AVES","PASSERIFORMES","PETROICIDAE",106005482,5482,"EN",0,,"Protected","Various - Nature Reserves, Scenic Reserves, Conservation Areas, Historic Reserves, and private land under legal conservation covenant agreement.",,,,-1,,,"http://www.iucnredlist.org/apps/redlist/details/106005482/0","http://www.birdlife.org/datazone/speciesfactsheet.php?m=1&id=5482","http://www.birdlife.org/datazone/sitefactsheet.php?id=Y",,
"PACIFIC","New Zealand",103,"NZL3","Single Site","Chatham Islands",-43.916667,-176.5,,"Phalacrocorax onslowi","Chatham Islands Shag","AVES","PELECANIFORMES","PHALACROCORACIDAE",106003691,3691,"CR",0,,"Protected","Various - Nature Reserves, Scenic Reserves, Conservation Areas, Historic Reserves, and private land under legal conservation covenant agreement.",,,,-1,,,"http://www.iucnredlist.org/apps/redlist/details/106003691/0","http://www.birdlife.org/datazone/speciesfactsheet.php?m=1&id=3691","http://www.birdlife.org/datazone/sitefactsheet.php?id=Y",,
"AFRICA","Mauritius",505,"MUS1","Single Site","Rodrigues Mainland",-19.713645,63.420978,,"Acrocephalus rodericanus","Rodrigues Warbler","AVES","PASSERIFORMES","SYLVIIDAE",106007628,7628,"EN",0,,"Partial","Nature Reserve, River Reserve, Mountain Reserve, Unprotected",,,,-1,6660,,"http://www.iucnredlist.org/apps/redlist/details/106007628/0","http://www.birdlife.org/datazone/speciesfactsheet.php?m=1&id=7628","http://www.birdlife.org/datazone/sitefactsheet.php?id=6660",,
"AFRICA","Mauritius",505,"MUS1","Single Site","Rodrigues Mainland",-19.713645,63.420978,,"Pteropus rodricensis","Rodrigues Flying Fox","MAMMALIA","CHIROPTERA","PTEROPODIDAE",18755,,"CR",0,,"Partial","Nature Reserve, River Reserve, Mountain Reserve, U","Rodrigues Mainland",,,-1,,,"http://www.iucnredlist.org/apps/redlist/details/18755/0",,,,
"AFRICA","Morocco",171,"MAR1","Single Site","Essaouira Dunes",31.507452,-9.716719,,"Gerbillus hesperinus","Western Gerbil","MAMMALIA","RODENTIA","MURIDAE",9128,,"EN",0,,,,,,,0,,,"http://www.iucnredlist.org/apps/redlist/details/9128/0",,,,
"AFRICA","Mozambique",374,"MOZ1","Single Site","Mount Namuli",-15.199999,36.866701,,"Paraxerus vincenti","Vincent's Bush Squirrel","MAMMALIA","RODENTIA","SCIURIDAE",16212,,"EN",0,,"Unprotected","Unprotected","Mount Namuli",,,-1,,,"http://www.iucnredlist.org/apps/redlist/details/16212/0",,,,
"PACIFIC","New Zealand",103,"NZL3","Single Site","Chatham Islands",-43.916667,-176.5,,"Pterodroma axillaris","Chatham Petrel","AVES","PROCELLARIFORMES","PROCELLARIIDAE",106003882,3882,"EN",0,,"Protected","Various - Nature Reserves, Scenic Reserves, Conservation Areas, Historic Reserves, and private land under legal conservation covenant agreement.",,,,-1,,,"http://www.iucnredlist.org/apps/redlist/details/106003882/0","http://www.birdlife.org/datazone/speciesfactsheet.php?m=1&id=3882","http://www.birdlife.org/datazone/sitefactsheet.php?id=Y",,
"AFRICA","Réunion (to France)",196,"REU1","Single Site","Grand Bassin - Le Dimitile",-21.166924,55.542686,,"Pseudobulweria aterrima","Mascarene Petrel","AVES","PROCELLARIFORMES","PROCELLARIIDAE",106003878,3878,"CR",2,,,,,,,0,6766,,"http://www.iucnredlist.org/apps/redlist/details/106003878/0","http://www.birdlife.org/datazone/speciesfactsheet.php?m=1&id=3878","http://www.birdlife.org/datazone/sitefactsheet.php?id=6766",,
"AFRICA","Rwanda",407,"RWA1","Single Site","Nyunwe National Park",-2.53253,29.288101,,"Rhinolophus hilli","Hill's Horseshoe Bat","MAMMALIA","CHIROPTERA","RHINOLOPHIDAE",44781,,"CR",99,,,,,,,0,,,"http://www.iucnredlist.org/apps/redlist/details/44781/0",,,,
"AFRICA","Sao Tomé and Principe",529,"STP1","Single Site","Sao Tome Lowlands",0.135895,6.548638,,"Bostrychia bocagei","Dwarf Olive Ibis","AVES","CICONIIFORMES","THRESKIORNITHIDAE",106003789,3789,"CR",0,,"Unprotected","Unprotected",,,,-1,6881,,"http://www.iucnredlist.org/apps/redlist/details/106003789/0","http://www.birdlife.org/datazone/speciesfactsheet.php?m=1&id=3789","http://www.birdlife.org/datazone/sitefactsheet.php?id=6881",,
"AFRICA","Sao Tomé and Principe",529,"STP1","Single Site","Sao Tome Lowlands",0.135895,6.548638,,"Lanius newtoni","Sao Tome Fiscal","AVES","PASSERIFORMES","LANIIDAE",106005546,5546,"CR",0,,"Unprotected","Unprotected",,,,-1,6881,,"http://www.iucnredlist.org/apps/redlist/details/106005546/0","http://www.birdlife.org/datazone/speciesfactsheet.php?m=1&id=5546","http://www.birdlife.org/datazone/sitefactsheet.php?id=6881",,
"AFRICA","Sao Tomé and Principe",529,"STP1","Single Site","Sao Tome Lowlands",0.135895,6.548638,,"Neospiza concolor","Sao Tome Grosbeak","AVES","PASSERIFORMES","FRINGILLIDAE",106008805,8805,"CR",0,,"Unprotected","Unprotected",,,,-1,6881,,"http://www.iucnredlist.org/apps/redlist/details/106008805/0","http://www.birdlife.org/datazone/speciesfactsheet.php?m=1&id=8805","http://www.birdlife.org/datazone/sitefactsheet.php?id=6881",,
"AFRICA","Sao TomÚ and Principe",530,"STP2","Single Site","Sao Tome Uplands",0.275488,6.597698,,"Hyperolius thomensis",,"AMPHIBIA","ANURA","HYPEROLIIDAE",56289,,"EN",0,,,,,,,0,,,"http://www.iucnredlist.org/apps/redlist/details/56289/0",,,,
"AFRICA","Sao TomÚ and Principe",530,"STP2","Single Site","Sao Tome Uplands",0.275488,6.597698,,"Crocidura thomensis","SÒo TomÚ Shrew","MAMMALIA","EULIPOTYPHLA","SORICIDAE",5594,,"EN",0,,,,,,,0,,,"http://www.iucnredlist.org/apps/redlist/details/5594/0",,,,
"PACIFIC","New Zealand",103,"NZL3","Single Site","Chatham Islands",-43.916667,-176.5,,"Pterodroma magentae","Magenta Petrel","AVES","PROCELLARIFORMES","PROCELLARIIDAE",106003904,3904,"CR",0,,"Protected","Various - Nature Reserves, Scenic Reserves, Conservation Areas, Historic Reserves, and private land under legal conservation covenant agreement.",,,,-1,,,"http://www.iucnredlist.org/apps/redlist/details/106003904/0","http://www.birdlife.org/datazone/speciesfactsheet.php?m=1&id=3904","http://www.birdlife.org/datazone/sitefactsheet.php?id=Y",,
"PACIFIC","New Zealand",103,"NZL3","Single Site","Chatham Islands",-43.916667,-176.5,,"Thinornis novaeseelandiae","Shore Plover","AVES","CHARADRIIFORMES","CHARADRIIDAE",106003145,3145,"EN",0,,"Protected","Various - Nature Reserves, Scenic Reserves, Conservation Areas, Historic Reserves, and private land under legal conservation covenant agreement.",,,,-1,,,"http://www.iucnredlist.org/apps/redlist/details/106003145/0","http://www.birdlife.org/datazone/speciesfactsheet.php?m=1&id=3145","http://www.birdlife.org/datazone/sitefactsheet.php?id=Y",,
"AFRICA","Somalia",261,"SOM1","Single Site","Jowhar - Warshiikh",2.527173,45.848202,,"Mirafra ashi","Ash's Lark","AVES","PASSERIFORMES","ALAUDIDAE",106008103,8103,"EN",0,,"Unprotected","Unprotected",,,,-1,6871,,"http://www.iucnredlist.org/apps/redlist/details/106008103/0","http://www.birdlife.org/datazone/speciesfactsheet.php?m=1&id=8103","http://www.birdlife.org/datazone/sitefactsheet.php?id=6871",,
"AMERICAS","Cuba",111,"CUB6",,"Ciénaga de Zapata",22.317619,-81.36418,,"Cyanolimnas cerverai","Zapata Rail","AVES","GRUIFORMES","RALLIDAE",106002917,2917,"CR",0,,"Protected","CiÚnaga de Zapata National Park;",,,,-1,,,"http://www.iucnredlist.org/apps/redlist/details/106002917/0","http://www.birdlife.org/datazone/speciesfactsheet.php?m=1&id=2917","http://www.birdlife.org/datazone/sitefactsheet.php?id=Y",,
"AFRICA","South Africa",389,"ZAF2","Single Site","Port Nolloth",-29.248254,16.875135,,"Cryptochloris wintoni","De Winton's Golden Mole","MAMMALIA","AFROSORICIDA","CHRYSOCHLORIDAE",5748,,"CR",0,,,,,,,0,,,"http://www.iucnredlist.org/apps/redlist/details/5748/0",,,,
"AMERICAS","Cuba",111,"CUB6",,"Ciénaga de Zapata",22.317619,-81.36418,,"Ferminia cerverai","Zapata Wren","AVES","PASSERIFORMES","TROGLODYTIDAE",106006940,6940,"EN",0,,"Protected","CiÚnaga de Zapata National Park",,,,-1,,,"http://www.iucnredlist.org/apps/redlist/details/106006940/0","http://www.birdlife.org/datazone/speciesfactsheet.php?m=1&id=6940","http://www.birdlife.org/datazone/sitefactsheet.php?id=Y",,
"AMERICAS","Bermuda",120,"BMU1","Single Site","Cooper's Island and Castle Islands",32.345207,-64.657521,,"Pterodroma cahow","Bermuda Petrel","AVES","PROCELLARIFORMES","PROCELLARIIDAE",106003910,3910,"EN",15,,"Protected","Castle Harbour Islands National Park and Nonsuch Island Nature Reserve","Offshore Islets",,,-1,19779,"Castle_Harbour_Islands_Nature_Reserve","http://www.iucnredlist.org/apps/redlist/details/106003910/0","http://www.birdlife.org/datazone/speciesfactsheet.php?m=1&id=3910","http://www.birdlife.org/datazone/sitefactsheet.php?id=19779","http://www.protectedplanet.net/sites/Castle_Harbour_Islands_Nature_Reserve",
"AFRICA","Saint Helena, Ascension and Tristan da Cunha",193,"SHN1","Single Site","Gough Island",-40.318342,-9.93683,,"Pterodroma incerta","Atlantic Petrel","AVES","PROCELLARIFORMES","PROCELLARIIDAE",106003909,3909,"EN",71,,,,,,,0,6829,,"http://www.iucnredlist.org/apps/redlist/details/106003909/0","http://www.birdlife.org/datazone/speciesfactsheet.php?m=1&id=3909","http://www.birdlife.org/datazone/sitefactsheet.php?id=6829",,
"AFRICA","Saint Helena, Ascension and Tristan da Cunha",193,"SHN1","Single Site","Gough Island",-40.318342,-9.93683,,"Rowettia goughensis","Gough Bunting","AVES","PASSERIFORMES","EMBERIZIDAE",106009477,9477,"CR",71,,,,,,,0,6829,,"http://www.iucnredlist.org/apps/redlist/details/106009477/0","http://www.birdlife.org/datazone/speciesfactsheet.php?m=1&id=9477","http://www.birdlife.org/datazone/sitefactsheet.php?id=6829",,
"AFRICA","Saint Helena, Ascension and Tristan da Cunha",398,"SHN2","Single Site","Nightingale Island group",-37.453467,-12.476525,,"Nesospiza wilkinsi","Wilkins's Bunting","AVES","PASSERIFORMES","EMBERIZIDAE",160032607,32607,"EN",0,,,,,,,0,6828,,"http://www.iucnredlist.org/apps/redlist/details/160032607/0","http://www.birdlife.org/datazone/speciesfactsheet.php?m=1&id=32607","http://www.birdlife.org/datazone/sitefactsheet.php?id=6828",,
"AMERICAS","Mexico",136,"MEX16","Single Site","Cuatro CiÚnegas",26.89793,-102.087982,,"Terrapene coahuila","Coahuila Box Terrapin","REPTILIA","TESTUDINES","EMYDIDAE",21642,,"EN",100,,"Protected","Cuatro Cienegas Flora and Fauna Protection Area","Cuatro CiÚnegas","No",,-1,,,"http://www.iucnredlist.org/apps/redlist/details/21642/0",,,,
"AMERICAS","Mexico",136,"MEX16","Single Site","Cuatro CiÚnegas",26.89793,-102.087982,,"Trachemys taylori","Cuatro Cienegas Slider","REPTILIA","TESTUDINES","EMYDIDAE",63662,,"EN",100,,"Protected","Cuatro Cienegas Flora and Fauna Protection Area",,"No",,0,,,"http://www.iucnredlist.org/apps/redlist/details/63662/0",,,,
"AMERICAS","United States of America",649,"USA4","Single Site","East Maui watershed",20.79,-156.22,,"Hemignathus lucidus","Nukupuu","AVES","PASSERIFORMES","FRINGILLIDAE",106008911,8911,"CR",37,,"Protected","Hanawi Natural Area Reserve, Haleakala National Park","East Maui Watershed",,,-1,25211,,"http://www.iucnredlist.org/apps/redlist/details/106008911/0","http://www.birdlife.org/datazone/speciesfactsheet.php?m=1&id=8911","http://www.birdlife.org/datazone/sitefactsheet.php?id=25211",,
"AFRICA","Tanzania, United Republic of",262,"TZA2","Single Site","Jozani-Chwaka Bay",-6.229385,39.40249,,"Kassina jozani",,"AMPHIBIA","ANURA","HYPEROLIIDAE",136136,,"EN",99,,,,,,,0,,,"http://www.iucnredlist.org/apps/redlist/details/136136/0",,,,
"AFRICA","Tanzania, United Republic of",454,"TZA3","Single Site","Pemba Island",-5.187802,39.735336,,"Hyperolius watsonae",,"AMPHIBIA","ANURA","HYPEROLIIDAE",135845,,"CR",31,,,,,,,0,,,"http://www.iucnredlist.org/apps/redlist/details/135845/0",,,,
"AFRICA","Tanzania, United Republic of",454,"TZA3","Single Site","Pemba Island",-5.187802,39.735336,,"Phrynobatrachus pakenhami",,"AMPHIBIA","ANURA","PHRYNOBATRACHIDAE",58130,,"EN",31,,"Unprotected","Unprotected","Pemba Island",,,-1,,,"http://www.iucnredlist.org/apps/redlist/details/58130/0",,,,
"AMERICAS","United States of America",649,"USA4","Single Site","East Maui watershed",20.79,-156.22,,"Melamprosops phaeosoma","Poo-uli","AVES","PASSERIFORMES","FRINGILLIDAE",106008926,8926,"CR",37,,"Protected","Hanawi Natural Area Reserve, Haleakala National Park","East Maui Watershed",,,-1,25211,,"http://www.iucnredlist.org/apps/redlist/details/106008926/0","http://www.birdlife.org/datazone/speciesfactsheet.php?m=1&id=8926","http://www.birdlife.org/datazone/sitefactsheet.php?id=25211",,
"AFRICA","Tanzania, United Republic of",156,"TZA1","Single Site","East Usambara Mountains",-5.016933,38.677175,,"Mertensophryne usambarae",,"AMPHIBIA","ANURA","BUFONIDAE",54890,,"EN",75,,"Protected","East Usambara Mountains, Nature Reserve, Forest Re","East Usambara Mountains",,,-1,,,"http://www.iucnredlist.org/apps/redlist/details/54890/0",,,,
"AFRICA","Tanzania, United Republic of",156,"TZA1","Single Site","East Usambara Mountains",-5.016933,38.677175,,"Parhoplophryne usambarica",,"AMPHIBIA","ANURA","MICROHYLIDAE",57946,,"CR",75,,"Protected","East Usambara Mountains, Nature Reserve, Forest Re","East Usambara Mountains",,,-1,,,"http://www.iucnredlist.org/apps/redlist/details/57946/0",,,,
"AFRICA","Tanzania, United Republic of",156,"TZA1","Single Site","East Usambara Mountains",-5.016933,38.677175,,"Hyliota usambara","Usambara Hyliota","AVES","PASSERIFORMES","SYLVIIDAE",106007751,7751,"EN",75,,"Protected","East Usambara Mountains, Nature Reserve, Forest Reserve, Biosphere Reserve.",,,,-1,7033,,"http://www.iucnredlist.org/apps/redlist/details/106007751/0","http://www.birdlife.org/datazone/speciesfactsheet.php?m=1&id=7751","http://www.birdlife.org/datazone/sitefactsheet.php?id=7033",,
"AMERICAS","Puerto Rico",167,"PRI2",,"El Yunque",18.290958,-65.787211,,"Amazona vittata","Puerto Rican Amazon","AVES","PSITTACIFORMES","PSITTACIDAE",106001666,1666,"CR",78,,"Protected","Caribbean National Forest","Carribean National Forest",,,-1,19645,,"http://www.iucnredlist.org/apps/redlist/details/106001666/0","http://www.birdlife.org/datazone/speciesfactsheet.php?m=1&id=1666","http://www.birdlife.org/datazone/sitefactsheet.php?id=19645",,
"AFRICA","Tanzania, United Republic of",617,"TZA5","Single Site","Udzungwa Mountains",-8.177246,35.919074,,"Congosorex phillipsorum","Phillips's Shrew","MAMMALIA","EULIPOTYPHLA","SORICIDAE",136343,,"CR",83,,,,,,,0,,,"http://www.iucnredlist.org/apps/redlist/details/136343/0",,,,
"AFRICA","Saint Helena, Ascension and Tristan da Cunha",193,"SHN1","Single Site","Gough Island",-40.318342,-9.93683,,"Diomedea dabbenena","Tristan Albatross","AVES","PROCELLARIFORMES","DIOMEDEIDAE",160030013,30013,"CR",71,,"Protected","Gough Island Wildlife Reserve",,,,-1,6829,,"http://www.iucnredlist.org/apps/redlist/details/160030013/0","http://www.birdlife.org/datazone/speciesfactsheet.php?m=1&id=30013","http://www.birdlife.org/datazone/sitefactsheet.php?id=6829",,
